,Title,genres,poster_path,Score,Fantasy,Adventure,Documentary,Thriller,Drama,War,Romance,Family,Animation,Crime,Mystery,Western,TV Movie,Comedy,Science Fiction,Action,Horror,Music,History
1203,A Quiet Place Part II,"Science Fiction,Thriller,Horror",/4q2hz2m8hubgvijz8Ez0T2Os2Yv.jpg,0.4610602843659053,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3203,The Hunger Games,"Science Fiction,Adventure,Fantasy",/1ewwtjqAcwZ5abr2X7coGN0UwaI.jpg,0.4606278649186071,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1378,Finch,"Science Fiction,Drama,Adventure",/jKuDyqx7jrjiR9cDzB5pxzhJAdv.jpg,0.45978535872185744,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2842,Dawn of the Planet of the Apes,"Science Fiction,Action,Drama,Thriller",/kScdQEwS9jPEdnO23XjGAtaoRcT.jpg,0.45946841935050653,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1208,The Conjuring: The Devil Made Me Do It,"Horror,Mystery,Thriller",/xbSuFiJbbBWCkyCCKIMfuDCA4yV.jpg,0.45741219333678007,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2720,Creed,"Action,Drama",/1BfTsk5VWuw8FCocAhCyqnRbEzq.jpg,0.4561728161210824,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2678,Sicario,"Action,Crime,Thriller",/lz8vNyXeidqqOdJW9ZjnDAMb5Vr.jpg,0.45604907654576754,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1053,Black Panther: Wakanda Forever,"Action,Adventure,Science Fiction",/sv1xJUazXeYqALzczSZ3O6nkH75.jpg,0.45466819676106573,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2753,The Lego Movie,"Animation,Family,Adventure,Comedy,Fantasy",/9klB7qKC9aCeGyyM4uU5hSA6xDV.jpg,0.45333672576231426,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1874,Frozen II,"Family,Animation,Adventure,Comedy,Fantasy",/mINJaa34MtknCYl5AjtNJzWj8cD.jpg,0.4521157169914086,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2619,The Age of Adaline,"Romance,Fantasy,Drama",/MbILysGhjAbnZi1Okae9wYqLMx.jpg,0.45197782994060126,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2601,Furious 7,"Action,Thriller,Crime",/ktofZ9Htrjiy0P6LEowsDaxd3Ri.jpg,0.45052876622252486,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3025,Star Trek Into Darkness,"Action,Adventure,Science Fiction",/7XrRkhMa9lQ71RszzSyVrJVvhyS.jpg,0.44922082250446643,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2662,Straight Outta Compton,"Drama,Music,History",/9B63hMwU6iICtNDTISCaZQ5US7R.jpg,0.4487355157983909,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3328,Skyfall,"Action,Adventure,Thriller",/d0IVecFQvsGdSbnMAHqiYsNYaJT.jpg,0.4486173616366718,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2725,The Big Short,"Comedy,Drama",/isuQWbJPbjybBEWdcCaBUPmU0XO.jpg,0.4470641949316601,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2351,The Shape of Water,"Drama,Fantasy,Romance",/9zfwPffUXpBrEP26yp0q1ckXDcj.jpg,0.4458820753132897,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
951,Bullet Train,"Action,Comedy,Thriller",/j8szC8OgrejDQjjMKSVXyaAjw3V.jpg,0.44421498771575435,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2353,"I, Tonya",Drama,/6gNXwSHxaksR1PjVZRqNapmkgj3.jpg,0.4434200302970398,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,Manchester by the Sea,Drama,/e8daDzP0vFOnGyKmve95Yv0D0io.jpg,0.4426249337284888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,Midnight Sun,"Romance,Drama",/vPG2zEKPXhovPW9S91SRnwr5JM1.jpg,0.4400126462502132,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2445,The Conjuring 2,"Horror,Thriller",/zEqyD0SBt6HL7W9JQoWwtd5Do1T.jpg,0.4394415312822227,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2119,The Favourite,"Drama,Comedy,Thriller",/cwBq0onfmeilU5xgqNNjJAMPfpw.jpg,0.43936893120746673,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1349,No Time to Die,"Adventure,Action,Thriller",/iUgygt3fscRoKWCV1d0C7FbM9TP.jpg,0.43733761052054687,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3120,Gravity,"Science Fiction,Thriller,Drama",/wmUeEacsFZzDndaeOtNNmy26rYJ.jpg,0.4362717896777312,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1265,Jungle Cruise,"Action,Adventure,Fantasy",/9dKCd55IuTT5QRs989m9Qlb7d2B.jpg,0.43501877172079695,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2887,The Equalizer,"Thriller,Action,Crime",/9u4yW7yPA0BQ2pv9XwiNzItwvp8.jpg,0.433298694430023,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2841,Boyhood,Drama,/2BvtvDUyxiMJ4dmKfiQf4qdOHQN.jpg,0.4320542727461451,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,Rise of the Guardians,"Family,Animation,Fantasy,Action,Adventure",/sW4qOa9yF0Ikg7lppncQ0n5UhKX.jpg,0.4314600484900789,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1176,The Mitchells vs. the Machines,"Animation,Adventure,Comedy",/mI2Di7HmskQQ34kz0iau6J1vr70.jpg,0.4303659965834559,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3305,Argo,"Drama,Thriller",/9LcnmIeKUfKeAxeCY82W9Jug416.jpg,0.4274301858220222,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,Black Adam,"Action,Adventure,Science Fiction,Fantasy",/pFlaoHTZeyNkG83vxsAJiGzfSsa.jpg,0.4272194496205943,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2094,The Hate U Give,"Crime,Drama",/2icwBom0t5nmOuZI9FVXF3gkMK0.jpg,0.4267014973114376,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2335,Lady Bird,"Drama,Comedy",/iySFtKLrWvVzXzlFj7x1zalxi5G.jpg,0.42669219995893504,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2656,Southpaw,"Action,Drama",/kSQ49Fi3NVTqGGXILmxV2T2pdkG.jpg,0.4255057229503824,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3351,The Impossible,"Adventure,Drama,Thriller",/k0DLCiDbnYywOHiISALbl2EH2NE.jpg,0.42527353762013603,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,Alita: Battle Angel,"Action,Science Fiction,Adventure",/xRWht48C2V8XNfzvPehyClOvDni.jpg,0.42442902911262426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1848,The Lighthouse,"Drama,Fantasy,Thriller,Horror",/4SC4cyzHWWzDEdszdxHYPWd32YH.jpg,0.4229289544798572,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1731,After,"Romance,Drama",/u3B2YKUjWABcxXZ6Nm9h10hLUbh.jpg,0.42278516506055575,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1845,Maleficent: Mistress of Evil,"Family,Fantasy,Adventure,Action",/vloNTScJ3w7jwNwtNGoG8DbTThv.jpg,0.4220415515316242,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1557,Tenet,"Action,Thriller,Science Fiction",/aCIFMriQh8rvhxpN1IWGgvH0Tlg.jpg,0.42136106443281934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2008,Hereditary,"Horror,Mystery,Thriller",/p9fmuz2Oj3HtEJEqbIwkFGUhVXD.jpg,0.4211878122609504,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,The Call of the Wild,"Adventure,Family,Drama",/33VdppGbeNxICrFUtW2WpGHvfYc.jpg,0.4204953480886652,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2056,Searching,"Thriller,Mystery,Drama",/9N0T3BaHZNdUCcMZQIM3yMUFwEh.jpg,0.4202897667035999,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2821,Maleficent,"Fantasy,Adventure,Action,Family,Romance",/ik8PugpL41s137RAWEGTAWu0dPo.jpg,0.41904836686492675,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
3331,Silver Linings Playbook,"Drama,Comedy,Romance",/y7iOVneBvITlBdhy6tVqXVOa1Js.jpg,0.4179317757245308,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3299,Pitch Perfect,"Comedy,Music,Romance",/ntRIoh8Qf1BI1AYGx0STfq0wUmb.jpg,0.41775717271942503,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1389,Ghostbusters: Afterlife,"Fantasy,Comedy,Adventure",/xCTn3IA729UuyvB4rY65fiOOzUv.jpg,0.41569993595614657,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2476,Kubo and the Two Strings,"Animation,Adventure,Family",/aZJ6KK1Wt7YB4dgZ0qlpaX3PwNV.jpg,0.41465073804473673,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3136,The Book Thief,Drama,/wj4U5sMLcJMa3WR9CpRR9e2sdgZ.jpg,0.41382337663750274,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,Wind River,"Crime,Drama,Mystery,Thriller",/pySivdR845Hom4u4T2WNkJxe6Ad.jpg,0.4135556747144803,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1232,F9,"Action,Adventure,Crime",/bOFaAXmWWXC3Rbv4u4uM9ZSzRXP.jpg,0.4120682767631179,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2118,Ralph Breaks the Internet,"Family,Animation,Comedy,Adventure",/iVCrhBcpDaHGvv7CLYbK6PuXZo1.jpg,0.4117431361240394,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1641,The Croods: A New Age,"Animation,Family,Adventure,Fantasy,Comedy",/tbVZ3Sq88dZaCANlUcewQuHQOaE.jpg,0.41113452766811687,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2004,Upgrade,"Action,Thriller,Science Fiction",/5f28TXtvHioXirX2n1XH8EJ314v.jpg,0.4109427198882206,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1579,Enola Holmes,"Adventure,Mystery,Comedy,Crime",/riYInlsq2kf1AWoGm80JQW5dLKp.jpg,0.4086596015212233,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
1895,Togo,"Adventure,Family",/921q4gPNN4J6UxvKaw6SCNBe3F8.jpg,0.4083923025106591,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3354,Les Misérables,"History,Drama",/90PyvT7SI5INKhMC6P7B5NJVx4t.jpg,0.40837453880856106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2259,War for the Planet of the Apes,"Drama,Science Fiction,War",/d2ZyDGCb1LkctCJpjl2V7ne0RkV.jpg,0.4080292956796935,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1647,Life in a Year,"Drama,Romance",/bP7u19opmHXYeTCUwGjlLldmUMc.jpg,0.4077206109290938,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2151,A Dog's Purpose,"Adventure,Comedy,Fantasy,Family,Drama",/3jcNvhtVQe5Neoffdic39fRactM.jpg,0.40686752450474784,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1614,After We Collided,"Romance,Drama",/kiX7UYfOpYrMFSAGbI6j1pFkLzQ.jpg,0.40519871873761476,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2692,Bridge of Spies,"Thriller,Drama",/fmOOjHAQzxr0c1sfcY4qkiSRBH6.jpg,0.40519450561065634,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,Darkest Hour,"Drama,History",/z0K8uoNbrYKkbaP7wIeadJ4BmSL.jpg,0.40507486247929425,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1461,All the Bright Places,"Romance,Drama",/4SafxuMKQiw4reBiWKVZJpJn80I.jpg,0.4040379817287929,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1436,Bad Boys for Life,"Thriller,Action,Crime",/y95lQLnuNKdPAzw9F9Ab8kJ80c3.jpg,0.4039671577606686,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1580,The Trial of the Chicago 7,"Drama,History",/ahf5cVdooMAlDRiJOZQNuLqa1Is.jpg,0.4039241823378189,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2942,Unbroken,"Drama,War",/vAlHUjHwLWMV5mg4epGR9WSIfiy.jpg,0.4031048287763995,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3016,Iron Man 3,"Action,Adventure,Science Fiction",/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,0.40266851178629437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3166,Lone Survivor,"War,Action,Drama,History",/zaBIrloyhGK7iNTZMb3f9SARsl8.jpg,0.4022329088694992,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3243,Brave,"Animation,Adventure,Comedy,Family,Action,Fantasy",/1XAuDtMWpL0sYSFK0R6EZate2Ux.jpg,0.40192503249728434,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
3167,The Secret Life of Walter Mitty,"Adventure,Comedy,Drama,Fantasy",/tY6ypjKOOtujhxiSwTmvA4OZ5IE.jpg,0.4006248350487199,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2448,Finding Dory,"Adventure,Animation,Comedy,Family",/3UVe8NL1E2ZdUZ9EDlKGJY5UzE.jpg,0.4002611599719309,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2845,I Origins,"Science Fiction,Drama",/2P31jhd1dWUAPD8dmnSrwkQ8CNN.jpg,0.4001069612419564,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2604,The Longest Ride,"Drama,Romance",/qdUVfvPBvT6cetDDM7rn8y2CNZE.jpg,0.39950717306874406,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2682,The Intern,Comedy,/9UoAC9tu8kIyRy8AcJnGhnH0gOH.jpg,0.3987332347167419,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2534,Sing,"Animation,Comedy,Family,Music",/xviEKU073QAzeFRzWDdW9xDHPbB.jpg,0.3985909145891871,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
1410,Don't Look Up,"Science Fiction,Comedy,Drama",/th4E1yqsE8DGpAseLiUrI60Hf8V.jpg,0.3982652843113861,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1913,Maze Runner: The Death Cure,"Science Fiction,Action,Adventure,Thriller",/2zYfzA3TBwrMC8tfFbpiTLODde0.jpg,0.39814268428857635,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
922,Minions: The Rise of Gru,"Animation,Comedy,Family",/wKiOkZTN9lUUUNZLmtnwubZYONg.jpg,0.3981256331731113,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2251,Okja,"Adventure,Drama,Science Fiction,Fantasy",/pHlRr2MfjK77VIIAO7p0R4jhsJI.jpg,0.3979967456265109,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2484,Sully,"Drama,History",/r09ivJ1GGh5WArqRViRYDQLrTVG.jpg,0.39790964919346217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2717,Carol,"Romance,Drama",/A8JV3ockAvWOXmcNZyAGqlyTTBw.jpg,0.3963179708150246,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1899,Just Mercy,"Drama,Crime,History",/4YJNp1cquIkX8JxFwkKNEFQ9tgr.jpg,0.3962012752882419,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2869,If I Stay,Drama,/7Twh8h3Wh7GC9npTAEUThgkxkWL.jpg,0.3961344892124731,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,CODA,"Drama,Music,Romance",/BzVjmm8l23rPsijLiNLUzuQtyd.jpg,0.39605231308259825,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
914,Elvis,"Drama,Music,History",/qBOKWqAFbveZ4ryjJJwbie6tXkQ.jpg,0.3958006383495581,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1243,The Tomorrow War,"Action,Science Fiction,Adventure",/34nDCQZwaEvsy4CFO5hkGRFDCVU.jpg,0.3954953952011673,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1783,Midsommar,"Horror,Drama,Mystery",/7LEI8ulZzO5gy9Ww2NVCrKmHeDZ.jpg,0.39355554775261953,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
904,Hustle,"Drama,Comedy",/xWic7kPq13oRxYjbGLApXCnc7pz.jpg,0.39324908319731683,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1896,Spies in Disguise,"Animation,Action,Adventure,Comedy,Family",/30YacPAcxpNemhhwX0PVUl9pVA3.jpg,0.39242955810968916,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
1764,Rocketman,"Music,Drama,History",/f4FF18ia7yTvHf2izNrHqBmgH8U.jpg,0.3918009905668981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1147,The SpongeBob Movie: Sponge on the Run,"Family,Animation,Fantasy,Adventure,Comedy",/jlJ8nDhMhCYJuzOw3f52CP1W8MW.jpg,0.3908541823278044,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
960,Fall,Thriller,/v28T5F1IygM8vXWZIycfNEm3xcL.jpg,0.39024358561445893,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,The Nice Guys,"Comedy,Crime,Action",/clq4So9spa9cXk3MZy2iMdqkxP2.jpg,0.38722131319906145,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
983,The Woman King,"Action,Drama,History",/438QXt1E3WJWb3PqNniK0tAE5c1.jpg,0.38346469309010583,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2475,Hell or High Water,"Western,Crime,Drama",/ljRRxqy2aXIkIBXLmOVifcOR021.jpg,0.3831673059023748,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1364,Ron's Gone Wrong,"Animation,Science Fiction,Family,Comedy",/2gq9sEE2iDRqKx8OiZP6mYSTq4.jpg,0.38313670264076444,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2528,Collateral Beauty,"Drama,Romance",/pVIAPiIvHcitgXV8BA7uTyCcEuk.jpg,0.38312308820328506,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1357,The Last Duel,"Action,Drama,History",/zjrJE0fpzPvX8saJXj8VNfcjBoU.jpg,0.38268685564623656,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1603,Love and Monsters,"Comedy,Action,Adventure,Fantasy",/718NnyxyQuBQcGWt9sdelA1Zc3h.jpg,0.38085978392023634,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2297,Kingsman: The Golden Circle,"Action,Adventure,Comedy",/34xBL6BXNYFqtHO9zhcgoakS4aP.jpg,0.3805513472654854,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2161,The Lego Batman Movie,"Animation,Action,Comedy,Family",/snGwr2gag4Fcgx2OGmH9otl6ofW.jpg,0.3805258990487847,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
1638,Sound of Metal,Drama,/3178oOJKKPDeQ2legWQvMPpllv.jpg,0.3802258657976465,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,King Richard,"Drama,History",/qQl0QS5P15vVzUcaP8rAqxbQ6Wp.jpg,0.3782080086802552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2899,The Judge,Drama,/tefUxj4Gg9hgQNgfEYd7kJQrIlD.jpg,0.3772829548880752,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,Aquaman,"Action,Adventure,Fantasy",/uCg2HPY7rBCrh1YGpXam9LH1xKZ.jpg,0.37677371745385857,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1175,Mortal Kombat,"Action,Fantasy,Adventure",/ybrX94xQm8lXYpZAPRmwD9iIbWP.jpg,0.3764672693176745,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2533,Passengers,"Drama,Romance,Science Fiction",/oZpdONg32luHu0g8HcysuPgSlIK.jpg,0.3750767673609068,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2117,Instant Family,Comedy,/xYV1mODz99w7AjKDSQ7h2mzZhVe.jpg,0.3747030739830185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2782,Divergent,"Action,Adventure,Science Fiction",/aNh4Q3iuPKDMPi2SL7GgOpiLukX.jpg,0.3746227757436303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
952,Luck,"Animation,Adventure,Comedy,Fantasy",/1HOYvwGFioUFL58UVvDRG6beEDm.jpg,0.37457896315221545,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1880,The Two Popes,"Drama,Comedy,History",/4d4mTSfDIFIbUbMLUfaKodvxYXA.jpg,0.3731822847197363,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1676,Promising Young Woman,"Thriller,Crime,Drama",/73QoFJFmUrJfDG2EynFjNc5gJxk.jpg,0.37296071923803825,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2663,The Man from U.N.C.L.E.,"Comedy,Action,Adventure",/zkacOORjKJxRswDurffyvkMwriS.jpg,0.37292519838098054,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2228,"Everything, Everything","Drama,Romance",/c8W3Go48Mw0GoNXsGK4W9hNO4Vf.jpg,0.37277762063378395,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1118,Palmer,Drama,/xSDdRAjxKAGi8fUBLOqSrBhJmF0.jpg,0.37230701052663817,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2903,The Book of Life,"Animation,Adventure,Comedy,Family,Fantasy",/aotTZos5KswgCryEzx2rlOjFsm1.jpg,0.3721694704805983,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
3058,Despicable Me 2,"Animation,Comedy,Family",/5Fh4NdoEnCjCK9wLjdJ9DJNFl2b.jpg,0.37097216062500354,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2467,Nerve,"Mystery,Adventure,Crime",/qmSpHC0CSNyNll9WhlwWYuwoQ28.jpg,0.3704052159104772,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1376,Eternals,"Science Fiction,Action,Adventure",/lFByFSLV5WDJEv3KabbdAF959F2.jpg,0.36993270029010067,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1100,A Man Called Otto,"Comedy,Drama",/130H1gap9lFfiTF9iDrqNIkFvC9.jpg,0.3692556284311049,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3068,Pacific Rim,"Action,Science Fiction,Adventure",/8wo4eN8dWKaKlxhSvBz19uvj8gA.jpg,0.36918669524998843,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1796,The Art of Racing in the Rain,"Drama,Romance,Comedy",/mi5VN4ww0JZgRFJIaPxxTGKjUg7.jpg,0.3690989625537529,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1042,Enola Holmes 2,"Adventure,Mystery,Comedy,Crime",/tegBpjM5ODoYoM1NjaiHVLEA0QM.jpg,0.36866062870917804,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2208,The Fate of the Furious,"Action,Crime,Thriller",/dImWM7GJqryWJO9LHa3XQ8DD5NH.jpg,0.3684128419991315,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1707,Captain Marvel,"Action,Adventure,Science Fiction",/AtsgWhDnHTq68L0lLsUrCnM7TjG.jpg,0.36773097012055905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1244,The Boss Baby: Family Business,"Animation,Comedy,Adventure,Family",/kv2Qk9MKFFQo4WQPaYta599HkJP.jpg,0.36715109759947107,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
3159,Saving Mr. Banks,"Comedy,Drama,History",/qfhiVU59BSPCdOZwPNs29Z8S23K.jpg,0.36684801018473373,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3186,The Vow,"Drama,Romance",/qHNjcjKa6VHJsa0Eu0DHl2BaYw3.jpg,0.36679060151593057,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1340,Venom: Let There Be Carnage,"Science Fiction,Action,Adventure",/rjkmN1dniUHVYAtwuV3Tji7FsDO.jpg,0.3665261879744446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3297,Hotel Transylvania,"Animation,Comedy,Family,Fantasy",/eJGvzGrsfe2sqTUPv5IwLWXjVuR.jpg,0.36555611154574646,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2479,Don't Breathe,"Thriller,Horror",/kkUMGON2uFRlxI3zIMFdjqARnbb.jpg,0.36549662299048846,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2499,The Accountant,"Crime,Thriller,Drama",/nztAld019tFjllW7VCJvPFiFkt8.jpg,0.3649425686239572,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
